analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_quadratic,p_value_quadratic,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag5,p_value_lag5,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
CPER_yearly_False_window_8_lags_1_sinusoidal_no_quadratic,False,8,quadratic_lags_1_sinusoidal_no,0.506,0.0,422.928,429.262,True,True,False,0.647,0.471,0,1.546,1.645,0.015,1.099,0.092,,,,,,,,,,,,
CPER_yearly_False_window_8_lags_2_sinusoidal_no_quadratic,False,8,quadratic_lags_2_sinusoidal_no,0.564,0.001,408.505,414.727,True,True,False,0.512,0.454,0,1.581,1.655,0.054,,,1.073,0.011,,,,,,,,,,
CPER_yearly_False_window_8_lags_3_sinusoidal_no_quadratic,False,8,quadratic_lags_3_sinusoidal_no,0.683,0.001,388.159,394.264,True,True,False,0.66,0.658,0,1.66,1.811,0.021,,,,,1.151,0.0,,,,,,,,
CPER_yearly_False_window_8_lags_4_sinusoidal_no_quadratic,False,8,quadratic_lags_4_sinusoidal_no,0.743,0.004,369.894,375.88,True,True,False,0.913,0.688,0,1.671,1.849,0.009,,,,,,,1.178,0.0,,,,,,
CPER_yearly_False_window_8_lags_5_sinusoidal_no_quadratic,False,8,quadratic_lags_5_sinusoidal_no,0.779,0.11,354.737,360.6,False,True,False,0.743,0.705,0,1.74,1.968,0.01,,,,,,,,,1.227,0.0,,,,
CPER_yearly_False_window_8_lags_none_sinusoidal_yes_quadratic,False,8,quadratic_lags_none_sinusoidal_yes,0.713,0.0,417.761,425.816,True,True,False,0.645,0.557,0,1.65,1.737,0.003,,,,,,,,,,,1.087,1.001,0.56,0.0
CPER_yearly_False_window_8_lags_1_sinusoidal_yes_quadratic,False,8,quadratic_lags_1_sinusoidal_yes,0.755,0.0,401.733,411.234,True,True,False,0.799,0.495,0,1.627,1.889,0.029,1.113,0.03,,,,,,,,,1.117,1.032,0.445,0.0
CPER_yearly_False_window_8_lags_2_sinusoidal_yes_quadratic,False,8,quadratic_lags_2_sinusoidal_yes,0.785,0.019,387.754,397.087,True,True,False,0.708,0.627,0,1.646,1.84,0.299,,,1.082,0.001,,,,,,,1.079,1.032,0.297,0.0
CPER_yearly_False_window_8_lags_3_sinusoidal_yes_quadratic,False,8,quadratic_lags_3_sinusoidal_yes,0.831,0.064,370.768,379.926,True,True,False,0.716,0.763,0,1.753,2.067,0.371,,,,,1.173,0.0,,,,,1.039,1.103,0.203,0.0
CPER_yearly_False_window_8_lags_4_sinusoidal_yes_quadratic,False,8,quadratic_lags_4_sinusoidal_yes,0.841,0.02,357.936,366.915,True,True,False,0.913,0.773,0,1.772,2.127,0.099,,,,,,,1.205,0.0,,,1.022,1.128,0.706,0.0
CPER_yearly_False_window_8_lags_5_sinusoidal_yes_quadratic,False,8,quadratic_lags_5_sinusoidal_yes,0.849,0.071,346.584,355.379,True,True,False,0.86,0.792,0,1.898,2.386,0.073,,,,,,,,,1.276,0.0,1.002,1.211,0.497,0.002
CPER_yearly_True_window_8_lags_none_sinusoidal_no_quadratic,True,8,quadratic_lags_none_sinusoidal_no,0.488,0.0,435.104,439.936,True,True,False,0.407,0.369,0,1.597,1.597,0.023,,,,,,,,,,,,,,
CPER_yearly_True_window_8_lags_1_sinusoidal_no_quadratic,True,8,quadratic_lags_1_sinusoidal_no,0.506,0.0,422.928,429.262,True,True,False,0.647,0.471,0,1.546,1.645,0.015,1.099,0.092,,,,,,,,,,,,
CPER_yearly_True_window_8_lags_2_sinusoidal_no_quadratic,True,8,quadratic_lags_2_sinusoidal_no,0.564,0.001,408.505,414.727,True,True,False,0.512,0.454,0,1.581,1.655,0.054,,,1.073,0.011,,,,,,,,,,
CPER_yearly_True_window_8_lags_3_sinusoidal_no_quadratic,True,8,quadratic_lags_3_sinusoidal_no,0.683,0.001,388.159,394.264,True,True,False,0.66,0.658,0,1.66,1.811,0.021,,,,,1.151,0.0,,,,,,,,
CPER_yearly_True_window_8_lags_4_sinusoidal_no_quadratic,True,8,quadratic_lags_4_sinusoidal_no,0.743,0.004,369.894,375.88,True,True,False,0.913,0.688,0,1.671,1.849,0.009,,,,,,,1.178,0.0,,,,,,
CPER_yearly_True_window_8_lags_5_sinusoidal_no_quadratic,True,8,quadratic_lags_5_sinusoidal_no,0.779,0.11,354.737,360.6,False,True,False,0.743,0.705,0,1.74,1.968,0.01,,,,,,,,,1.227,0.0,,,,
CPER_yearly_True_window_8_lags_none_sinusoidal_yes_quadratic,True,8,quadratic_lags_none_sinusoidal_yes,0.713,0.0,417.761,425.816,True,True,False,0.645,0.557,0,1.65,1.737,0.003,,,,,,,,,,,1.087,1.001,0.56,0.0
CPER_yearly_True_window_8_lags_1_sinusoidal_yes_quadratic,True,8,quadratic_lags_1_sinusoidal_yes,0.755,0.0,401.733,411.234,True,True,False,0.799,0.495,0,1.627,1.889,0.029,1.113,0.03,,,,,,,,,1.117,1.032,0.445,0.0
CPER_yearly_True_window_8_lags_2_sinusoidal_yes_quadratic,True,8,quadratic_lags_2_sinusoidal_yes,0.785,0.019,387.754,397.087,True,True,False,0.708,0.627,0,1.646,1.84,0.299,,,1.082,0.001,,,,,,,1.079,1.032,0.297,0.0
CPER_yearly_True_window_8_lags_3_sinusoidal_yes_quadratic,True,8,quadratic_lags_3_sinusoidal_yes,0.831,0.064,370.768,379.926,True,True,False,0.716,0.763,0,1.753,2.067,0.371,,,,,1.173,0.0,,,,,1.039,1.103,0.203,0.0
CPER_yearly_True_window_8_lags_4_sinusoidal_yes_quadratic,True,8,quadratic_lags_4_sinusoidal_yes,0.841,0.02,357.936,366.915,True,True,False,0.913,0.773,0,1.772,2.127,0.099,,,,,,,1.205,0.0,,,1.022,1.128,0.706,0.0
CPER_yearly_True_window_8_lags_5_sinusoidal_yes_quadratic,True,8,quadratic_lags_5_sinusoidal_yes,0.849,0.071,346.584,355.379,True,True,False,0.86,0.792,0,1.898,2.386,0.073,,,,,,,,,1.276,0.0,1.002,1.211,0.497,0.002
CPER_yearly_False_window_9_lags_none_sinusoidal_no_quadratic,False,9,quadratic_lags_none_sinusoidal_no,0.411,0.0,431.909,436.741,True,True,False,0.318,0.2,0,1.62,1.62,0.103,,,,,,,,,,,,,,
CPER_yearly_False_window_9_lags_1_sinusoidal_no_quadratic,False,9,quadratic_lags_1_sinusoidal_no,0.424,0.0,421.034,427.368,True,True,False,0.537,0.269,0,1.577,1.607,0.13,1.03,0.148,,,,,,,,,,,,
CPER_yearly_False_window_9_lags_2_sinusoidal_no_quadratic,False,9,quadratic_lags_2_sinusoidal_no,0.535,0.004,403.445,409.666,True,True,False,0.416,0.37,0,1.668,1.726,0.197,,,1.059,0.004,,,,,,,,,,
CPER_yearly_False_window_9_lags_3_sinusoidal_no_quadratic,False,9,quadratic_lags_3_sinusoidal_no,0.652,0.019,383.556,389.662,True,True,False,0.717,0.62,0,1.71,1.792,0.172,,,,,1.082,0.0,,,,,,,,
CPER_yearly_False_window_9_lags_4_sinusoidal_no_quadratic,False,9,quadratic_lags_4_sinusoidal_no,0.727,0.015,364.48,370.466,True,True,False,0.875,0.612,0,1.732,1.881,0.02,,,,,,,1.149,0.0,,,,,,
CPER_yearly_False_window_9_lags_5_sinusoidal_no_quadratic,False,9,quadratic_lags_5_sinusoidal_no,0.81,0.333,343.107,348.97,True,True,False,1.152,0.771,0,1.76,1.912,0.012,,,,,,,,,1.152,0.0,,,,
CPER_yearly_False_window_9_lags_none_sinusoidal_yes_quadratic,False,9,quadratic_lags_none_sinusoidal_yes,0.688,0.0,412.42,420.475,True,True,False,0.552,0.473,0,1.663,1.732,0.01,,,,,,,,,,,1.048,1.02,0.877,0.0
CPER_yearly_False_window_9_lags_1_sinusoidal_yes_quadratic,False,9,quadratic_lags_1_sinusoidal_yes,0.737,0.0,396.867,406.368,True,True,False,0.735,0.516,0,1.624,1.737,0.022,1.032,0.031,,,,,,,,,1.076,1.005,0.646,0.0
CPER_yearly_False_window_9_lags_2_sinusoidal_yes_quadratic,False,9,quadratic_lags_2_sinusoidal_yes,0.773,0.066,382.323,391.655,True,True,False,0.8,0.639,0,1.699,1.809,0.372,,,1.062,0.0,,,,,,,1.046,1.001,0.318,0.0
CPER_yearly_False_window_9_lags_3_sinusoidal_yes_quadratic,False,9,quadratic_lags_3_sinusoidal_yes,0.82,0.177,365.099,374.257,True,True,False,0.786,0.682,0,1.734,1.852,0.389,,,,,1.085,0.0,,,,,1.025,1.009,0.237,0.0
CPER_yearly_False_window_9_lags_4_sinusoidal_yes_quadratic,False,9,quadratic_lags_4_sinusoidal_yes,0.826,0.046,353.673,362.652,True,True,False,1.005,0.775,0,1.784,2.014,0.091,,,,,,,1.16,0.0,,,1.009,1.062,0.984,0.001
CPER_yearly_False_window_9_lags_5_sinusoidal_yes_quadratic,False,9,quadratic_lags_5_sinusoidal_yes,0.878,0.146,332.906,341.7,True,True,False,1.193,0.796,0,1.818,2.058,0.025,,,,,,,,,1.164,0.0,1.001,1.076,0.356,0.001
CPER_yearly_True_window_9_lags_none_sinusoidal_no_quadratic,True,9,quadratic_lags_none_sinusoidal_no,0.411,0.0,431.909,436.741,True,True,False,0.318,0.2,0,1.62,1.62,0.103,,,,,,,,,,,,,,
CPER_yearly_True_window_9_lags_1_sinusoidal_no_quadratic,True,9,quadratic_lags_1_sinusoidal_no,0.424,0.0,421.034,427.368,True,True,False,0.537,0.269,0,1.577,1.607,0.13,1.03,0.148,,,,,,,,,,,,
CPER_yearly_True_window_9_lags_2_sinusoidal_no_quadratic,True,9,quadratic_lags_2_sinusoidal_no,0.535,0.004,403.445,409.666,True,True,False,0.416,0.37,0,1.668,1.726,0.197,,,1.059,0.004,,,,,,,,,,
CPER_yearly_True_window_9_lags_3_sinusoidal_no_quadratic,True,9,quadratic_lags_3_sinusoidal_no,0.652,0.019,383.556,389.662,True,True,False,0.717,0.62,0,1.71,1.792,0.172,,,,,1.082,0.0,,,,,,,,
CPER_yearly_True_window_9_lags_4_sinusoidal_no_quadratic,True,9,quadratic_lags_4_sinusoidal_no,0.727,0.015,364.48,370.466,True,True,False,0.875,0.612,0,1.732,1.881,0.02,,,,,,,1.149,0.0,,,,,,
CPER_yearly_True_window_9_lags_5_sinusoidal_no_quadratic,True,9,quadratic_lags_5_sinusoidal_no,0.81,0.333,343.107,348.97,True,True,False,1.152,0.771,0,1.76,1.912,0.012,,,,,,,,,1.152,0.0,,,,
CPER_yearly_True_window_9_lags_none_sinusoidal_yes_quadratic,True,9,quadratic_lags_none_sinusoidal_yes,0.688,0.0,412.42,420.475,True,True,False,0.552,0.473,0,1.663,1.732,0.01,,,,,,,,,,,1.048,1.02,0.877,0.0
CPER_yearly_True_window_9_lags_1_sinusoidal_yes_quadratic,True,9,quadratic_lags_1_sinusoidal_yes,0.737,0.0,396.867,406.368,True,True,False,0.735,0.516,0,1.624,1.737,0.022,1.032,0.031,,,,,,,,,1.076,1.005,0.646,0.0
CPER_yearly_True_window_9_lags_2_sinusoidal_yes_quadratic,True,9,quadratic_lags_2_sinusoidal_yes,0.773,0.066,382.323,391.655,True,True,False,0.8,0.639,0,1.699,1.809,0.372,,,1.062,0.0,,,,,,,1.046,1.001,0.318,0.0
CPER_yearly_True_window_9_lags_3_sinusoidal_yes_quadratic,True,9,quadratic_lags_3_sinusoidal_yes,0.82,0.177,365.099,374.257,True,True,False,0.786,0.682,0,1.734,1.852,0.389,,,,,1.085,0.0,,,,,1.025,1.009,0.237,0.0
CPER_yearly_True_window_9_lags_4_sinusoidal_yes_quadratic,True,9,quadratic_lags_4_sinusoidal_yes,0.826,0.046,353.673,362.652,True,True,False,1.005,0.775,0,1.784,2.014,0.091,,,,,,,1.16,0.0,,,1.009,1.062,0.984,0.001
CPER_yearly_True_window_9_lags_5_sinusoidal_yes_quadratic,True,9,quadratic_lags_5_sinusoidal_yes,0.878,0.146,332.906,341.7,True,True,False,1.193,0.796,0,1.818,2.058,0.025,,,,,,,,,1.164,0.0,1.001,1.076,0.356,0.001
CPER_yearly_False_window_10_lags_none_sinusoidal_no_quadratic,False,10,quadratic_lags_none_sinusoidal_no,0.337,0.0,426.519,431.352,False,True,False,0.278,0.243,0,1.663,1.663,0.356,,,,,,,,,,,,,,
CPER_yearly_False_window_10_lags_1_sinusoidal_no_quadratic,False,10,quadratic_lags_1_sinusoidal_no,0.345,0.002,415.463,421.797,True,True,False,0.399,0.302,0,1.651,1.729,0.337,1.077,0.155,,,,,,,,,,,,
CPER_yearly_False_window_10_lags_2_sinusoidal_no_quadratic,False,10,quadratic_lags_2_sinusoidal_no,0.473,0.048,398.136,404.357,True,True,False,0.427,0.238,0,1.735,1.764,0.8,,,1.029,0.005,,,,,,,,,,
CPER_yearly_False_window_10_lags_3_sinusoidal_no_quadratic,False,10,quadratic_lags_3_sinusoidal_no,0.632,0.107,376.45,382.555,True,True,False,0.575,0.605,0,1.793,1.868,0.521,,,,,1.075,0.0,,,,,,,,
CPER_yearly_False_window_10_lags_4_sinusoidal_no_quadratic,False,10,quadratic_lags_4_sinusoidal_no,0.685,0.212,360.029,366.015,True,True,False,0.937,0.603,0,1.751,1.826,0.329,,,,,,,1.075,0.0,,,,,,
CPER_yearly_False_window_10_lags_5_sinusoidal_no_quadratic,False,10,quadratic_lags_5_sinusoidal_no,0.806,0.989,335.134,340.997,True,True,False,0.958,0.741,0,1.803,1.918,0.052,,,,,,,,,1.115,0.0,,,,
CPER_yearly_False_window_10_lags_none_sinusoidal_yes_quadratic,False,10,quadratic_lags_none_sinusoidal_yes,0.608,0.0,411.024,419.078,True,True,False,0.472,0.506,0,1.699,1.753,0.053,,,,,,,,,,,1.022,1.032,0.318,0.0
CPER_yearly_False_window_10_lags_1_sinusoidal_yes_quadratic,False,10,quadratic_lags_1_sinusoidal_yes,0.674,0.005,394.382,403.883,True,True,False,0.752,0.31,0,1.677,1.796,0.124,1.08,0.032,,,,,,,,,1.037,1.002,0.163,0.0
CPER_yearly_False_window_10_lags_2_sinusoidal_yes_quadratic,False,10,quadratic_lags_2_sinusoidal_yes,0.753,0.287,375.699,385.031,True,True,False,0.723,0.394,0,1.757,1.817,0.789,,,1.03,0.0,,,,,,,1.024,1.006,0.051,0.0
CPER_yearly_False_window_10_lags_3_sinusoidal_yes_quadratic,False,10,quadratic_lags_3_sinusoidal_yes,0.816,0.595,356.816,365.974,True,True,False,0.775,0.687,0,1.799,1.881,0.841,,,,,1.075,0.0,,,,,1.005,1.002,0.029,0.0
CPER_yearly_False_window_10_lags_4_sinusoidal_yes_quadratic,False,10,quadratic_lags_4_sinusoidal_yes,0.799,0.252,349.214,358.193,True,True,False,1.007,0.74,0,1.756,1.838,0.383,,,,,,,1.075,0.0,,,1.001,1.006,0.429,0.001
CPER_yearly_False_window_10_lags_5_sinusoidal_yes_quadratic,False,10,quadratic_lags_5_sinusoidal_yes,0.854,0.434,330.028,338.822,True,True,False,1.085,0.756,0,1.848,2.025,0.074,,,,,,,,,1.122,0.0,1.008,1.048,0.527,0.007
CPER_yearly_True_window_10_lags_none_sinusoidal_no_quadratic,True,10,quadratic_lags_none_sinusoidal_no,0.337,0.0,426.519,431.352,False,True,False,0.278,0.243,0,1.663,1.663,0.356,,,,,,,,,,,,,,
CPER_yearly_True_window_10_lags_1_sinusoidal_no_quadratic,True,10,quadratic_lags_1_sinusoidal_no,0.345,0.002,415.463,421.797,True,True,False,0.399,0.302,0,1.651,1.729,0.337,1.077,0.155,,,,,,,,,,,,
CPER_yearly_True_window_10_lags_2_sinusoidal_no_quadratic,True,10,quadratic_lags_2_sinusoidal_no,0.473,0.048,398.136,404.357,True,True,False,0.427,0.238,0,1.735,1.764,0.8,,,1.029,0.005,,,,,,,,,,
CPER_yearly_True_window_10_lags_3_sinusoidal_no_quadratic,True,10,quadratic_lags_3_sinusoidal_no,0.632,0.107,376.45,382.555,True,True,False,0.575,0.605,0,1.793,1.868,0.521,,,,,1.075,0.0,,,,,,,,
CPER_yearly_True_window_10_lags_4_sinusoidal_no_quadratic,True,10,quadratic_lags_4_sinusoidal_no,0.685,0.212,360.029,366.015,True,True,False,0.937,0.603,0,1.751,1.826,0.329,,,,,,,1.075,0.0,,,,,,
CPER_yearly_True_window_10_lags_5_sinusoidal_no_quadratic,True,10,quadratic_lags_5_sinusoidal_no,0.806,0.989,335.134,340.997,True,True,False,0.958,0.741,0,1.803,1.918,0.052,,,,,,,,,1.115,0.0,,,,
CPER_yearly_True_window_10_lags_none_sinusoidal_yes_quadratic,True,10,quadratic_lags_none_sinusoidal_yes,0.608,0.0,411.024,419.078,True,True,False,0.472,0.506,0,1.699,1.753,0.053,,,,,,,,,,,1.022,1.032,0.318,0.0
CPER_yearly_True_window_10_lags_1_sinusoidal_yes_quadratic,True,10,quadratic_lags_1_sinusoidal_yes,0.674,0.005,394.382,403.883,True,True,False,0.752,0.31,0,1.677,1.796,0.124,1.08,0.032,,,,,,,,,1.037,1.002,0.163,0.0
CPER_yearly_True_window_10_lags_2_sinusoidal_yes_quadratic,True,10,quadratic_lags_2_sinusoidal_yes,0.753,0.287,375.699,385.031,True,True,False,0.723,0.394,0,1.757,1.817,0.789,,,1.03,0.0,,,,,,,1.024,1.006,0.051,0.0
CPER_yearly_True_window_10_lags_3_sinusoidal_yes_quadratic,True,10,quadratic_lags_3_sinusoidal_yes,0.816,0.595,356.816,365.974,True,True,False,0.775,0.687,0,1.799,1.881,0.841,,,,,1.075,0.0,,,,,1.005,1.002,0.029,0.0
CPER_yearly_True_window_10_lags_4_sinusoidal_yes_quadratic,True,10,quadratic_lags_4_sinusoidal_yes,0.799,0.252,349.214,358.193,True,True,False,1.007,0.74,0,1.756,1.838,0.383,,,,,,,1.075,0.0,,,1.001,1.006,0.429,0.001
CPER_yearly_True_window_10_lags_5_sinusoidal_yes_quadratic,True,10,quadratic_lags_5_sinusoidal_yes,0.854,0.434,330.028,338.822,True,True,False,1.085,0.756,0,1.848,2.025,0.074,,,,,,,,,1.122,0.0,1.008,1.048,0.527,0.007
