analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_spline_0,vif_spline_1,vif_spline_2,p_value_spline_0,p_value_spline_1,p_value_spline_2,knots,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag5,p_value_lag5,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
Croplands_yearly_True_window_3_lags_3_sinusoidal_yes_spline,True,3,spline_lags_3_sinusoidal_yes,0.683,0.004,586.525,599.193,True,False,False,0.859,-1.523,0,1.0,1.829,1.115,1.014,0.066,0.679,0.482,"[np.float64(581.8164443111111), np.float64(681.478721), np.float64(760.003995), np.float64(834.49003), np.float64(971.6341151777777)]",,,,,1.205,0.281,,,,,1.167,1.586,0.278,0.629
Croplands_yearly_True_window_3_lags_4_sinusoidal_yes_spline,True,3,spline_lags_4_sinusoidal_yes,0.719,0.008,568.106,580.549,False,True,False,0.763,-0.645,0,1.0,1.507,1.213,1.063,0.1,0.559,0.116,"[np.float64(512.6990000000001), np.float64(684.620387), np.float64(776.398866), np.float64(835.460639), np.float64(971.6341151777777)]",,,,,,,1.184,0.085,,,1.121,1.478,0.384,0.977
Croplands_yearly_True_window_3_lags_5_sinusoidal_yes_spline,True,3,spline_lags_5_sinusoidal_yes,0.683,0.001,554.813,567.024,True,True,False,0.891,0.498,0,1.0,2.216,1.279,1.074,0.103,0.361,0.954,"[np.float64(612.4761666666667), np.float64(704.733018), np.float64(768.892558), np.float64(831.187722), np.float64(971.6341151777777)]",,,,,,,,,1.33,0.231,1.3,1.939,0.363,0.89
Croplands_yearly_False_window_4_lags_none_sinusoidal_no_spline,False,4,spline_lags_none_sinusoidal_no,0.226,0.0,3209.429,3225.282,False,False,False,0.938,0.138,0,1.0,1.0,1.0,1.0,0.002,0.064,0.592,"[np.float64(512.6990000000001), np.float64(703.807425), np.float64(784.84325), np.float64(868.521626), np.float64(1113.8072945)]",,,,,,,,,,,,,,
Croplands_yearly_False_window_4_lags_1_sinusoidal_no_spline,False,4,spline_lags_1_sinusoidal_no,0.237,0.002,3189.808,3208.796,False,False,False,0.986,0.205,0,1.0,1.003,1.017,1.003,0.001,0.055,0.487,"[np.float64(512.6990000000001), np.float64(701.92842), np.float64(780.901), np.float64(870.03625), np.float64(1113.8072945)]",1.023,0.255,,,,,,,,,,,,
Croplands_yearly_False_window_4_lags_2_sinusoidal_no_spline,False,4,spline_lags_2_sinusoidal_no,0.236,0.003,3174.75,3193.704,False,False,False,0.957,0.213,0,1.0,1.002,1.037,1.0,0.001,0.077,0.87,"[np.float64(512.6990000000001), np.float64(700.25519), np.float64(784.84325), np.float64(871.226055), np.float64(1113.8072945)]",,,1.039,0.359,,,,,,,,,,
Croplands_yearly_False_window_4_lags_3_sinusoidal_no_spline,False,4,spline_lags_3_sinusoidal_no,0.171,0.017,3216.321,3235.24,False,False,False,0.996,0.019,0,1.0,1.005,1.053,1.001,0.018,0.163,0.366,"[np.float64(512.6990000000001), np.float64(698.99351), np.float64(788.785499), np.float64(873.650559), np.float64(1113.8072945)]",,,,,1.06,0.34,,,,,,,,
Croplands_yearly_False_window_4_lags_4_sinusoidal_no_spline,False,4,spline_lags_4_sinusoidal_no,0.241,0.0,3137.803,3156.688,False,False,False,0.942,0.171,0,1.0,1.022,1.057,1.001,0.001,0.082,0.954,"[np.float64(512.6990000000001), np.float64(697.73183), np.float64(784.84325), np.float64(872.306383), np.float64(1113.8072945)]",,,,,,,1.08,0.163,,,,,,
Croplands_yearly_False_window_4_lags_5_sinusoidal_no_spline,False,4,spline_lags_5_sinusoidal_no,0.168,0.0,3181.223,3200.073,False,False,False,0.971,0.016,0,1.0,1.022,1.068,1.0,0.016,0.407,0.324,"[np.float64(512.6990000000001), np.float64(696.47015), np.float64(809.191625), np.float64(890.156501), np.float64(1113.8072945)]",,,,,,,,,1.09,0.294,,,,
Croplands_yearly_False_window_4_lags_none_sinusoidal_yes_spline,False,4,spline_lags_none_sinusoidal_yes,0.229,0.0,3212.654,3234.847,False,False,False,0.943,0.124,0,1.0,1.061,1.075,1.026,0.003,0.046,0.536,"[np.float64(512.6990000000001), np.float64(703.807425), np.float64(784.84325), np.float64(868.521626), np.float64(1113.8072945)]",,,,,,,,,,,1.074,1.088,0.666,0.444
Croplands_yearly_False_window_4_lags_1_sinusoidal_yes_spline,False,4,spline_lags_1_sinusoidal_yes,0.241,0.002,3192.957,3218.275,False,False,False,0.991,0.189,0,1.0,1.065,1.095,1.016,0.002,0.039,0.466,"[np.float64(512.6990000000001), np.float64(701.92842), np.float64(780.901), np.float64(870.03625), np.float64(1113.8072945)]",1.023,0.261,,,,,,,,,1.081,1.073,0.671,0.417
Croplands_yearly_False_window_4_lags_2_sinusoidal_yes_spline,False,4,spline_lags_2_sinusoidal_yes,0.241,0.004,3177.569,3202.841,False,False,False,0.963,0.193,0,1.0,1.057,1.124,1.004,0.001,0.048,0.912,"[np.float64(512.6990000000001), np.float64(700.25519), np.float64(784.84325), np.float64(871.226055), np.float64(1113.8072945)]",,,1.041,0.373,,,,,,,1.073,1.071,0.528,0.377
Croplands_yearly_False_window_4_lags_3_sinusoidal_yes_spline,False,4,spline_lags_3_sinusoidal_yes,0.175,0.017,3219.385,3244.611,False,False,False,1.004,-0.008,0,1.0,1.05,1.146,1.004,0.028,0.127,0.364,"[np.float64(512.6990000000001), np.float64(698.99351), np.float64(788.785499), np.float64(873.650559), np.float64(1113.8072945)]",,,,,1.063,0.379,,,,,1.066,1.069,0.856,0.351
Croplands_yearly_False_window_4_lags_4_sinusoidal_yes_spline,False,4,spline_lags_4_sinusoidal_yes,0.248,0.0,3140.086,3165.266,False,False,False,0.956,0.147,0,1.0,1.058,1.157,1.007,0.002,0.048,0.997,"[np.float64(512.6990000000001), np.float64(697.73183), np.float64(784.84325), np.float64(872.306383), np.float64(1113.8072945)]",,,,,,,1.083,0.146,,,1.063,1.076,0.596,0.237
Croplands_yearly_False_window_4_lags_5_sinusoidal_yes_spline,False,4,spline_lags_5_sinusoidal_yes,0.179,0.0,3183.046,3208.18,False,False,False,0.986,0.016,0,1.0,1.032,1.21,1.004,0.02,0.259,0.364,"[np.float64(512.6990000000001), np.float64(696.47015), np.float64(809.191625), np.float64(890.156501), np.float64(1113.8072945)]",,,,,,,,,1.096,0.239,1.062,1.087,0.812,0.153
Croplands_yearly_True_window_4_lags_none_sinusoidal_no_spline,True,4,spline_lags_none_sinusoidal_no,0.642,0.0,622.405,630.723,True,True,False,0.646,0.556,0,1.0,1.0,1.0,1.0,0.03,0.893,0.177,"[np.float64(614.0512054166666), np.float64(684.040562), np.float64(764.258827), np.float64(825.527246), np.float64(946.4061699291667)]",,,,,,,,,,,,,,
Croplands_yearly_True_window_4_lags_1_sinusoidal_no_spline,True,4,spline_lags_1_sinusoidal_no,0.732,0.0,601.637,611.462,False,True,False,0.771,0.652,0,1.0,1.017,1.014,1.024,0.008,0.275,0.817,"[np.float64(614.0512054166666), np.float64(683.549114), np.float64(757.685694), np.float64(811.860005), np.float64(946.4061699291667)]",1.055,0.052,,,,,,,,,,,,
Croplands_yearly_True_window_4_lags_2_sinusoidal_no_spline,True,4,spline_lags_2_sinusoidal_no,0.726,0.0,585.063,594.728,True,True,False,0.647,0.511,0,1.0,1.02,1.019,1.033,0.006,0.448,0.154,"[np.float64(614.0512054166666), np.float64(694.043137), np.float64(765.429504), np.float64(823.439834), np.float64(946.4061699291667)]",,,1.072,0.019,,,,,,,,,,
Croplands_yearly_True_window_4_lags_3_sinusoidal_no_spline,True,4,spline_lags_3_sinusoidal_no,0.714,0.001,573.436,582.937,True,False,False,0.734,0.558,0,1.0,1.126,1.005,1.017,0.026,0.202,0.361,"[np.float64(608.5056672666666), np.float64(678.851858), np.float64(755.57476), np.float64(819.204455), np.float64(946.4061699291667)]",,,,,1.148,0.106,,,,,,,,
Croplands_yearly_True_window_4_lags_4_sinusoidal_no_spline,True,4,spline_lags_4_sinusoidal_no,0.724,0.009,558.732,568.064,True,False,False,0.609,0.102,0,1.0,1.074,1.115,1.044,0.111,0.029,0.397,"[np.float64(512.6990000000001), np.float64(673.755187), np.float64(731.015077), np.float64(820.616248), np.float64(946.4061699291667)]",,,,,,,1.234,0.101,,,,,,
Croplands_yearly_True_window_4_lags_5_sinusoidal_no_spline,True,4,spline_lags_5_sinusoidal_no,0.71,0.001,542.585,551.743,True,False,False,0.547,0.57,0,1.0,1.042,1.171,1.006,0.01,0.874,0.724,"[np.float64(614.0512054166667), np.float64(695.170596), np.float64(766.917721), np.float64(822.028041), np.float64(946.4061699291667)]",,,,,,,,,1.219,0.101,,,,
Croplands_yearly_True_window_4_lags_none_sinusoidal_yes_spline,True,4,spline_lags_none_sinusoidal_yes,0.676,0.0,622.515,634.16,True,True,False,0.729,0.581,0,1.0,1.568,1.005,1.006,0.006,0.863,0.209,"[np.float64(614.0512054166666), np.float64(684.040562), np.float64(764.258827), np.float64(825.527246), np.float64(946.4061699291667)]",,,,,,,,,,,1.515,1.064,0.079,0.612
Croplands_yearly_True_window_4_lags_1_sinusoidal_yes_spline,True,4,spline_lags_1_sinusoidal_yes,0.772,0.0,599.48,612.581,True,True,False,1.12,0.599,0,1.0,1.506,1.021,1.081,0.001,0.166,0.999,"[np.float64(614.0512054166666), np.float64(683.549114), np.float64(757.685694), np.float64(811.860005), np.float64(946.4061699291667)]",1.061,0.044,,,,,,,,,1.482,1.065,0.036,0.375
Croplands_yearly_True_window_4_lags_2_sinusoidal_yes_spline,True,4,spline_lags_2_sinusoidal_yes,0.786,0.0,579.911,592.799,True,True,False,0.767,0.625,0,1.0,1.507,1.031,1.114,0.0,0.405,0.394,"[np.float64(614.0512054166666), np.float64(694.043137), np.float64(765.429504), np.float64(823.439834), np.float64(946.4061699291667)]",,,1.09,0.014,,,,,,,1.505,1.057,0.008,0.457
Croplands_yearly_True_window_4_lags_3_sinusoidal_yes_spline,True,4,spline_lags_3_sinusoidal_yes,0.752,0.004,572.305,584.974,True,False,False,0.89,0.551,0,1.0,1.752,1.05,1.074,0.006,0.169,0.258,"[np.float64(608.5056672666666), np.float64(678.851858), np.float64(755.57476), np.float64(819.204455), np.float64(946.4061699291667)]",,,,,1.215,0.101,,,,,1.379,1.282,0.049,0.841
Croplands_yearly_True_window_4_lags_4_sinusoidal_yes_spline,True,4,spline_lags_4_sinusoidal_yes,0.751,0.015,559.227,571.669,True,True,False,0.652,-0.174,0,1.0,1.771,1.196,1.085,0.055,0.012,0.553,"[np.float64(512.6990000000001), np.float64(673.755187), np.float64(731.015077), np.float64(820.616248), np.float64(946.4061699291667)]",,,,,,,1.321,0.134,,,1.491,1.239,0.124,0.797
Croplands_yearly_True_window_4_lags_5_sinusoidal_yes_spline,True,4,spline_lags_5_sinusoidal_yes,0.729,0.001,544.266,556.477,True,True,False,0.598,0.552,0,1.0,1.824,1.177,1.084,0.01,0.869,0.869,"[np.float64(614.0512054166667), np.float64(695.170596), np.float64(766.917721), np.float64(822.028041), np.float64(946.4061699291667)]",,,,,,,,,1.237,0.137,1.589,1.26,0.216,0.911
Croplands_yearly_False_window_5_lags_none_sinusoidal_no_spline,False,5,spline_lags_none_sinusoidal_no,0.247,0.0,3146.686,3162.539,False,False,False,0.735,0.21,0,1.0,1.0,1.0,1.0,0.03,0.831,0.773,"[np.float64(546.9048), np.float64(705.9579), np.float64(791.024601), np.float64(877.647353), np.float64(1048.27599804)]",,,,,,,,,,,,,,
Croplands_yearly_False_window_5_lags_1_sinusoidal_no_spline,False,5,spline_lags_1_sinusoidal_no,0.25,0.0,3131.22,3150.209,True,False,False,0.751,0.198,0,1.0,1.0,1.011,1.01,0.027,0.836,0.652,"[np.float64(546.9048), np.float64(704.55948), np.float64(791.1726), np.float64(878.002502), np.float64(1048.27599804)]",1.021,0.453,,,,,,,,,,,,
Croplands_yearly_False_window_5_lags_2_sinusoidal_no_spline,False,5,spline_lags_2_sinusoidal_no,0.259,0.0,3114.536,3133.49,True,False,False,0.751,0.204,0,1.0,1.0,1.031,1.013,0.021,0.809,0.246,"[np.float64(546.9048), np.float64(703.591568), np.float64(791.6373), np.float64(880.51892), np.float64(1048.27599804)]",,,1.044,0.8,,,,,,,,,,
Croplands_yearly_False_window_5_lags_3_sinusoidal_no_spline,False,5,spline_lags_3_sinusoidal_no,0.1,0.018,3249.268,3268.188,False,False,False,1.048,0.046,0,1.0,1.004,1.039,1.008,0.056,0.703,0.425,"[np.float64(546.9048), np.float64(703.484672), np.float64(791.1726), np.float64(884.540661), np.float64(1048.27599804)]",,,,,1.052,0.548,,,,,,,,
Croplands_yearly_False_window_5_lags_4_sinusoidal_no_spline,False,5,spline_lags_4_sinusoidal_no,0.259,0.0,3078.386,3097.271,True,False,False,0.736,0.202,0,1.0,1.028,1.058,1.009,0.028,0.505,0.247,"[np.float64(546.9048), np.float64(686.42708), np.float64(774.717865), np.float64(860.267926), np.float64(1048.27599804)]",,,,,,,1.095,0.518,,,,,,
Croplands_yearly_False_window_5_lags_5_sinusoidal_no_spline,False,5,spline_lags_5_sinusoidal_no,0.093,0.007,3213.664,3232.514,False,False,False,1.045,-0.035,0,1.0,1.024,1.065,1.001,0.068,0.647,0.931,"[np.float64(546.9048), np.float64(703.27088), np.float64(790.387799), np.float64(879.91688), np.float64(1048.27599804)]",,,,,,,,,1.091,0.654,,,,
Croplands_yearly_False_window_5_lags_none_sinusoidal_yes_spline,False,5,spline_lags_none_sinusoidal_yes,0.247,0.0,3150.473,3172.667,True,False,False,0.737,0.198,0,1.0,1.089,1.122,1.002,0.045,0.785,0.761,"[np.float64(546.9048), np.float64(705.9579), np.float64(791.024601), np.float64(877.647353), np.float64(1048.27599804)]",,,,,,,,,,,1.091,1.122,0.959,0.659
Croplands_yearly_False_window_5_lags_1_sinusoidal_yes_spline,False,5,spline_lags_1_sinusoidal_yes,0.25,0.0,3135.073,3160.391,True,False,False,0.753,0.178,0,1.0,1.089,1.143,1.02,0.041,0.783,0.639,"[np.float64(546.9048), np.float64(704.55948), np.float64(791.1726), np.float64(878.002502), np.float64(1048.27599804)]",1.022,0.462,,,,,,,,,1.098,1.131,0.982,0.708
Croplands_yearly_False_window_5_lags_2_sinusoidal_yes_spline,False,5,spline_lags_2_sinusoidal_yes,0.261,0.0,3118.02,3143.292,True,False,False,0.754,0.185,0,1.0,1.082,1.175,1.033,0.037,0.721,0.242,"[np.float64(546.9048), np.float64(703.591568), np.float64(791.6373), np.float64(880.51892), np.float64(1048.27599804)]",,,1.047,0.77,,,,,,,1.115,1.128,0.966,0.488
Croplands_yearly_False_window_5_lags_3_sinusoidal_yes_spline,False,5,spline_lags_3_sinusoidal_yes,0.106,0.011,3251.954,3277.181,False,False,False,1.06,0.022,0,1.0,1.073,1.195,1.017,0.072,0.795,0.436,"[np.float64(546.9048), np.float64(703.484672), np.float64(791.1726), np.float64(884.540661), np.float64(1048.27599804)]",,,,,1.054,0.612,,,,,1.093,1.137,0.412,0.492
Croplands_yearly_False_window_5_lags_4_sinusoidal_yes_spline,False,5,spline_lags_4_sinusoidal_yes,0.261,0.0,3081.948,3107.128,True,False,False,0.739,0.176,0,1.0,1.125,1.206,1.024,0.053,0.432,0.275,"[np.float64(546.9048), np.float64(686.42708), np.float64(774.717865), np.float64(860.267926), np.float64(1048.27599804)]",,,,,,,1.097,0.493,,,1.119,1.139,0.877,0.524
Croplands_yearly_False_window_5_lags_5_sinusoidal_yes_spline,False,5,spline_lags_5_sinusoidal_yes,0.105,0.004,3215.339,3240.472,False,False,False,1.062,-0.04,0,1.0,1.083,1.27,1.016,0.104,0.647,0.952,"[np.float64(546.9048), np.float64(703.27088), np.float64(790.387799), np.float64(879.91688), np.float64(1048.27599804)]",,,,,,,,,1.097,0.55,1.114,1.16,0.448,0.229
Croplands_yearly_True_window_5_lags_none_sinusoidal_no_spline,True,5,spline_lags_none_sinusoidal_no,0.668,0.0,615.088,623.406,False,True,False,0.536,0.582,0,1.0,1.0,1.0,1.0,0.014,0.576,0.059,"[np.float64(640.5328943333334), np.float64(714.057809), np.float64(775.764607), np.float64(822.234272), np.float64(942.1405700290476)]",,,,,,,,,,,,,,
Croplands_yearly_True_window_5_lags_1_sinusoidal_no_spline,True,5,spline_lags_1_sinusoidal_no,0.746,0.0,593.552,603.377,True,False,False,0.906,0.487,0,1.0,1.004,1.024,1.056,0.002,0.276,0.876,"[np.float64(640.5328943333334), np.float64(711.110755), np.float64(773.715673), np.float64(819.131933), np.float64(942.1405700290476)]",1.084,0.023,,,,,,,,,,,,
Croplands_yearly_True_window_5_lags_2_sinusoidal_no_spline,True,5,spline_lags_2_sinusoidal_no,0.769,0.0,574.935,584.6,True,False,False,0.748,0.664,0,1.0,1.001,1.093,1.022,0.002,0.413,0.87,"[np.float64(640.5328943333334), np.float64(715.993262), np.float64(781.755306), np.float64(813.982923), np.float64(942.1405700290476)]",,,1.116,0.003,,,,,,,,,,
Croplands_yearly_True_window_5_lags_3_sinusoidal_no_spline,True,5,spline_lags_3_sinusoidal_no,0.757,0.001,564.154,573.655,True,False,False,0.71,0.624,0,1.0,1.042,1.005,1.0,0.011,0.033,0.792,"[np.float64(608.5056672666666), np.float64(692.853784), np.float64(773.34314), np.float64(815.69926), np.float64(942.1405700290476)]",,,,,1.047,0.017,,,,,,,,
Croplands_yearly_True_window_5_lags_4_sinusoidal_no_spline,True,5,spline_lags_4_sinusoidal_no,0.752,0.006,549.779,559.111,True,False,False,0.664,0.621,0,1.0,1.02,1.028,1.001,0.014,0.021,0.5,"[np.float64(581.8164443111111), np.float64(698.884048), np.float64(775.01954), np.float64(817.415596), np.float64(942.1405700290476)]",,,,,,,1.05,0.018,,,,,,
Croplands_yearly_True_window_5_lags_5_sinusoidal_no_spline,True,5,spline_lags_5_sinusoidal_no,0.748,0.001,534.079,543.238,True,False,False,0.648,0.677,0,1.0,1.026,1.117,1.005,0.003,0.509,0.598,"[np.float64(640.5328943333333), np.float64(726.864354), np.float64(777.541682), np.float64(819.131933), np.float64(942.1405700290476)]",,,,,,,,,1.147,0.019,,,,
Croplands_yearly_True_window_5_lags_none_sinusoidal_yes_spline,True,5,spline_lags_none_sinusoidal_yes,0.702,0.0,614.875,626.52,False,True,False,0.642,0.492,0,1.0,1.403,1.033,1.042,0.003,0.353,0.123,"[np.float64(640.5328943333334), np.float64(714.057809), np.float64(775.764607), np.float64(822.234272), np.float64(942.1405700290476)]",,,,,,,,,,,1.315,1.163,0.095,0.263
Croplands_yearly_True_window_5_lags_1_sinusoidal_yes_spline,True,5,spline_lags_1_sinusoidal_yes,0.792,0.0,589.924,603.025,True,False,False,1.273,0.526,0,1.0,1.352,1.048,1.062,0.0,0.099,0.974,"[np.float64(640.5328943333334), np.float64(711.110755), np.float64(773.715673), np.float64(819.131933), np.float64(942.1405700290476)]",1.086,0.015,,,,,,,,,1.258,1.118,0.042,0.084
Croplands_yearly_True_window_5_lags_2_sinusoidal_yes_spline,True,5,spline_lags_2_sinusoidal_yes,0.836,0.0,566.338,579.226,True,False,False,1.093,0.621,0,1.0,1.376,1.097,1.047,0.0,0.209,0.58,"[np.float64(640.5328943333334), np.float64(715.993262), np.float64(781.755306), np.float64(813.982923), np.float64(942.1405700290476)]",,,1.119,0.001,,,,,,,1.267,1.134,0.004,0.061
Croplands_yearly_True_window_5_lags_3_sinusoidal_yes_spline,True,5,spline_lags_3_sinusoidal_yes,0.811,0.001,559.008,571.676,True,False,False,0.94,0.659,0,1.0,1.448,1.064,1.001,0.001,0.006,0.794,"[np.float64(608.5056672666666), np.float64(692.853784), np.float64(773.34314), np.float64(815.69926), np.float64(942.1405700290476)]",,,,,1.064,0.009,,,,,1.201,1.247,0.011,0.227
Croplands_yearly_True_window_5_lags_4_sinusoidal_yes_spline,True,5,spline_lags_4_sinusoidal_yes,0.795,0.006,547.074,559.517,True,False,False,0.773,0.651,0,1.0,1.51,1.047,1.014,0.002,0.012,0.597,"[np.float64(581.8164443111111), np.float64(698.884048), np.float64(775.01954), np.float64(817.415596), np.float64(942.1405700290476)]",,,,,,,1.06,0.017,,,1.258,1.254,0.024,0.677
Croplands_yearly_True_window_5_lags_5_sinusoidal_yes_spline,True,5,spline_lags_5_sinusoidal_yes,0.774,0.001,534.448,546.659,True,False,False,0.713,0.578,0,1.0,1.418,1.164,1.085,0.001,0.319,0.696,"[np.float64(640.5328943333333), np.float64(726.864354), np.float64(777.541682), np.float64(819.131933), np.float64(942.1405700290476)]",,,,,,,,,1.17,0.025,1.226,1.27,0.102,0.647
Croplands_yearly_False_window_6_lags_none_sinusoidal_no_spline,False,6,spline_lags_none_sinusoidal_no,0.277,0.0,3098.865,3114.717,False,False,False,0.687,0.261,0,1.0,1.0,1.0,1.0,0.051,0.783,0.468,"[np.float64(525.3820666666667), np.float64(719.1156), np.float64(795.495584), np.float64(869.778647), np.float64(1042.5233317)]",,,,,,,,,,,,,,
Croplands_yearly_False_window_6_lags_1_sinusoidal_no_spline,False,6,spline_lags_1_sinusoidal_no,0.275,0.0,3084.887,3103.875,False,False,False,0.686,0.245,0,1.0,1.001,1.003,1.003,0.052,0.826,0.885,"[np.float64(525.3820666666667), np.float64(718.312), np.float64(797.475734), np.float64(869.994987), np.float64(1042.5233317)]",1.007,0.924,,,,,,,,,,,,
Croplands_yearly_False_window_6_lags_2_sinusoidal_no_spline,False,6,spline_lags_2_sinusoidal_no,0.285,0.0,3069.496,3088.45,True,False,False,0.669,0.224,0,1.0,1.0,1.01,1.006,0.033,0.795,0.697,"[np.float64(525.3820666666667), np.float64(717.727707), np.float64(799.065508), np.float64(870.648667), np.float64(1042.5233317)]",,,1.017,0.561,,,,,,,,,,
Croplands_yearly_False_window_6_lags_3_sinusoidal_no_spline,False,6,spline_lags_3_sinusoidal_no,0.14,0.0,3152.849,3171.768,False,False,False,0.806,0.091,0,1.0,1.003,1.035,1.0,0.044,0.91,0.345,"[np.float64(525.3820666666667), np.float64(717.582027), np.float64(797.0357), np.float64(873.066333), np.float64(1042.5233317)]",,,,,1.038,0.611,,,,,,,,
Croplands_yearly_False_window_6_lags_4_sinusoidal_no_spline,False,6,spline_lags_4_sinusoidal_no,0.279,0.0,3034.919,3053.804,True,False,False,0.69,0.21,0,1.0,1.01,1.049,1.005,0.047,0.78,0.895,"[np.float64(525.3820666666667), np.float64(717.436347), np.float64(794.615518), np.float64(872.377183), np.float64(1042.5233317)]",,,,,,,1.065,0.919,,,,,,
Croplands_yearly_False_window_6_lags_5_sinusoidal_no_spline,False,6,spline_lags_5_sinusoidal_no,0.145,0.001,3118.038,3136.888,False,False,False,0.773,0.074,0,1.0,1.011,1.068,1.002,0.057,0.76,0.18,"[np.float64(525.3820666666667), np.float64(715.420603), np.float64(792.573717), np.float64(870.763003), np.float64(1042.5233317)]",,,,,,,,,1.081,0.934,,,,
Croplands_yearly_False_window_6_lags_none_sinusoidal_yes_spline,False,6,spline_lags_none_sinusoidal_yes,0.279,0.0,3102.37,3124.563,False,False,False,0.689,0.258,0,1.0,1.11,1.135,1.015,0.097,0.671,0.427,"[np.float64(525.3820666666667), np.float64(719.1156), np.float64(795.495584), np.float64(869.778647), np.float64(1042.5233317)]",,,,,,,,,,,1.112,1.148,0.862,0.497
Croplands_yearly_False_window_6_lags_1_sinusoidal_yes_spline,False,6,spline_lags_1_sinusoidal_yes,0.277,0.0,3088.473,3113.791,False,False,False,0.687,0.237,0,1.0,1.109,1.143,1.006,0.096,0.716,0.909,"[np.float64(525.3820666666667), np.float64(718.312), np.float64(797.475734), np.float64(869.994987), np.float64(1042.5233317)]",1.008,0.917,,,,,,,,,1.11,1.14,0.857,0.539
Croplands_yearly_False_window_6_lags_2_sinusoidal_yes_spline,False,6,spline_lags_2_sinusoidal_yes,0.29,0.0,3072.329,3097.601,True,False,False,0.668,0.211,0,1.0,1.1,1.16,1.008,0.083,0.559,0.664,"[np.float64(525.3820666666667), np.float64(717.727707), np.float64(799.065508), np.float64(870.648667), np.float64(1042.5233317)]",,,1.018,0.556,,,,,,,1.109,1.141,0.599,0.339
Croplands_yearly_False_window_6_lags_3_sinusoidal_yes_spline,False,6,spline_lags_3_sinusoidal_yes,0.147,0.0,3155.614,3180.841,False,False,False,0.823,0.081,0,1.0,1.09,1.212,1.005,0.085,0.899,0.319,"[np.float64(525.3820666666667), np.float64(717.582027), np.float64(797.0357), np.float64(873.066333), np.float64(1042.5233317)]",,,,,1.042,0.56,,,,,1.115,1.15,0.683,0.335
Croplands_yearly_False_window_6_lags_4_sinusoidal_yes_spline,False,6,spline_lags_4_sinusoidal_yes,0.282,0.0,3038.272,3063.452,True,False,False,0.688,0.185,0,1.0,1.095,1.265,1.017,0.092,0.61,0.85,"[np.float64(525.3820666666667), np.float64(717.436347), np.float64(794.615518), np.float64(872.377183), np.float64(1042.5233317)]",,,,,,,1.069,0.889,,,1.145,1.163,0.749,0.457
Croplands_yearly_False_window_6_lags_5_sinusoidal_yes_spline,False,6,spline_lags_5_sinusoidal_yes,0.154,0.0,3120.041,3145.174,False,False,False,0.792,0.041,0,1.0,1.106,1.309,1.026,0.123,0.751,0.127,"[np.float64(525.3820666666667), np.float64(715.420603), np.float64(792.573717), np.float64(870.763003), np.float64(1042.5233317)]",,,,,,,,,1.089,0.975,1.161,1.191,0.635,0.215
Croplands_yearly_True_window_6_lags_none_sinusoidal_no_spline,True,6,spline_lags_none_sinusoidal_no,0.617,0.0,615.462,623.779,True,False,False,0.335,0.541,0,1.0,1.0,1.0,1.0,0.026,0.984,0.538,"[np.float64(651.6737166666667), np.float64(737.122304), np.float64(785.956019), np.float64(828.916144), np.float64(933.0851190242064)]",,,,,,,,,,,,,,
Croplands_yearly_True_window_6_lags_1_sinusoidal_no_spline,True,6,spline_lags_1_sinusoidal_no,0.787,0.0,581.426,591.252,True,False,False,1.062,0.423,0,1.0,1.005,1.016,1.09,0.0,0.388,0.111,"[np.float64(651.6737166666667), np.float64(732.203457), np.float64(772.217008), np.float64(821.218664), np.float64(933.0851190242064)]",1.111,0.0,,,,,,,,,,,,
Croplands_yearly_True_window_6_lags_2_sinusoidal_no_spline,True,6,spline_lags_2_sinusoidal_no,0.827,0.0,559.228,568.893,True,False,False,0.845,-0.065,0,1.0,1.006,1.053,1.078,0.0,0.197,0.082,"[np.float64(651.6737166666667), np.float64(726.023823), np.float64(770.66556), np.float64(808.049888), np.float64(933.0851190242064)]",,,1.136,0.0,,,,,,,,,,
Croplands_yearly_True_window_6_lags_3_sinusoidal_no_spline,True,6,spline_lags_3_sinusoidal_no,0.786,0.005,555.086,564.587,True,True,False,0.837,0.664,0,1.0,1.131,1.002,1.006,0.034,0.002,0.239,"[np.float64(608.5056672666666), np.float64(694.103583), np.float64(748.835182), np.float64(812.43948), np.float64(933.0851190242064)]",,,,,1.138,0.001,,,,,,,,
Croplands_yearly_True_window_6_lags_4_sinusoidal_no_spline,True,6,spline_lags_4_sinusoidal_no,0.793,0.035,539.185,548.517,True,True,False,0.764,-0.084,0,1.0,1.007,1.01,1.049,0.01,0.006,0.05,"[np.float64(581.8164443111111), np.float64(719.82246), np.float64(780.274266), np.float64(816.829072), np.float64(933.0851190242064)]",,,,,,,1.066,0.0,,,,,,
