analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_segment,p_value_segment,breakpoint,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag5,p_value_lag5,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
CPER_yearly_True_window_6_lags_2_sinusoidal_yes_piecewise,True,6,piecewise_lags_2_sinusoidal_yes,0.812,0.005,398.309,407.641,True,True,False,0.927,0.687,0,2.468,3.542,0.113,299.18553348333336,,,1.429,0.029,,,,,,,1.603,1.042,0.421,0.0
CPER_yearly_True_window_6_lags_3_sinusoidal_yes_piecewise,True,6,piecewise_lags_3_sinusoidal_yes,0.841,0.01,383.484,392.643,True,True,False,0.886,0.754,0,2.602,3.899,0.181,300.29198230117845,,,,,1.691,0.003,,,,,1.507,1.099,0.32,0.0
CPER_yearly_True_window_6_lags_4_sinusoidal_yes_piecewise,True,6,piecewise_lags_4_sinusoidal_yes,0.841,0.023,372.737,381.716,True,True,False,0.91,0.8,0,2.798,4.013,0.208,298.7922021683502,,,,,,,1.778,0.002,,,1.356,1.081,0.425,0.0
CPER_yearly_True_window_6_lags_5_sinusoidal_yes_piecewise,True,6,piecewise_lags_5_sinusoidal_yes,0.844,0.121,361.951,370.746,True,True,False,0.894,0.776,0,2.945,4.494,0.366,300.0051678212121,,,,,,,,,2.174,0.001,1.253,1.122,0.925,0.0
CPER_yearly_False_window_7_lags_none_sinusoidal_no_piecewise,False,7,piecewise_lags_none_sinusoidal_no,0.566,0.0,437.574,442.407,True,True,False,0.656,0.383,0,1.738,1.738,0.004,304.5011377861472,,,,,,,,,,,,,,
CPER_yearly_False_window_7_lags_1_sinusoidal_no_piecewise,False,7,piecewise_lags_1_sinusoidal_no,0.555,0.0,427.818,434.152,False,True,False,0.736,0.408,0,1.628,1.683,0.007,304.630031868254,1.055,0.647,,,,,,,,,,,,
CPER_yearly_False_window_7_lags_2_sinusoidal_no_piecewise,False,7,piecewise_lags_2_sinusoidal_no,0.607,0.0,413.14,419.361,True,True,False,0.745,0.414,0,1.625,1.808,0.008,304.7825288363636,,,1.183,0.054,,,,,,,,,,
CPER_yearly_False_window_7_lags_3_sinusoidal_no_piecewise,False,7,piecewise_lags_3_sinusoidal_no,0.667,0.003,397.639,403.745,True,True,False,0.837,0.482,0,1.714,2.019,0.023,304.91209185822515,,,,,1.304,0.005,,,,,,,,
CPER_yearly_False_window_7_lags_4_sinusoidal_no_piecewise,False,7,piecewise_lags_4_sinusoidal_no,0.699,0.002,382.976,388.962,True,True,False,0.793,0.641,0,1.831,2.268,0.011,305.15833143059166,,,,,,,1.437,0.001,,,,,,
CPER_yearly_False_window_7_lags_5_sinusoidal_no_piecewise,False,7,piecewise_lags_5_sinusoidal_no,0.705,0.068,371.754,377.617,True,True,False,0.8,0.573,0,2.011,2.652,0.08,304.5897675056277,,,,,,,,,1.641,0.001,,,,
CPER_yearly_False_window_7_lags_none_sinusoidal_yes_piecewise,False,7,piecewise_lags_none_sinusoidal_yes,0.738,0.0,422.829,430.884,True,True,False,0.687,0.554,0,2.049,2.472,0.011,304.5011377861472,,,,,,,,,,,1.421,1.002,0.785,0.0
CPER_yearly_False_window_7_lags_1_sinusoidal_yes_piecewise,False,7,piecewise_lags_1_sinusoidal_yes,0.826,0.0,398.123,407.624,True,True,False,0.779,0.637,0,1.991,2.655,0.001,304.630031868254,1.086,0.338,,,,,,,,,1.577,1.001,0.987,0.0
CPER_yearly_False_window_7_lags_2_sinusoidal_yes_piecewise,False,7,piecewise_lags_2_sinusoidal_yes,0.838,0.001,386.039,395.371,True,True,False,0.767,0.739,0,1.987,2.854,0.019,304.7825288363636,,,1.289,0.003,,,,,,,1.574,1.004,0.774,0.0
CPER_yearly_False_window_7_lags_3_sinusoidal_yes_piecewise,False,7,piecewise_lags_3_sinusoidal_yes,0.857,0.005,372.971,382.129,True,True,False,0.783,0.78,0,2.096,3.096,0.047,304.91209185822515,,,,,1.467,0.0,,,,,1.511,1.023,0.541,0.0
CPER_yearly_False_window_7_lags_4_sinusoidal_yes_piecewise,False,7,piecewise_lags_4_sinusoidal_yes,0.861,0.002,361.53,370.51,True,True,False,0.911,0.807,0,2.153,3.146,0.025,305.15833143059166,,,,,,,1.606,0.0,,,1.361,1.026,0.973,0.0
CPER_yearly_False_window_7_lags_5_sinusoidal_yes_piecewise,False,7,piecewise_lags_5_sinusoidal_yes,0.86,0.029,351.938,360.732,True,True,False,0.916,0.808,0,2.33,3.489,0.078,304.5897675056277,,,,,,,,,1.843,0.0,1.275,1.04,0.466,0.0
CPER_yearly_True_window_7_lags_none_sinusoidal_no_piecewise,True,7,piecewise_lags_none_sinusoidal_no,0.566,0.0,437.574,442.407,True,True,False,0.656,0.383,0,1.738,1.738,0.004,304.5011377861472,,,,,,,,,,,,,,
CPER_yearly_True_window_7_lags_1_sinusoidal_no_piecewise,True,7,piecewise_lags_1_sinusoidal_no,0.555,0.0,427.818,434.152,False,True,False,0.736,0.408,0,1.628,1.683,0.007,304.630031868254,1.055,0.647,,,,,,,,,,,,
CPER_yearly_True_window_7_lags_2_sinusoidal_no_piecewise,True,7,piecewise_lags_2_sinusoidal_no,0.607,0.0,413.14,419.361,True,True,False,0.745,0.414,0,1.625,1.808,0.008,304.7825288363636,,,1.183,0.054,,,,,,,,,,
CPER_yearly_True_window_7_lags_3_sinusoidal_no_piecewise,True,7,piecewise_lags_3_sinusoidal_no,0.667,0.003,397.639,403.745,True,True,False,0.837,0.482,0,1.714,2.019,0.023,304.91209185822515,,,,,1.304,0.005,,,,,,,,
CPER_yearly_True_window_7_lags_4_sinusoidal_no_piecewise,True,7,piecewise_lags_4_sinusoidal_no,0.699,0.002,382.976,388.962,True,True,False,0.793,0.641,0,1.831,2.268,0.011,305.15833143059166,,,,,,,1.437,0.001,,,,,,
CPER_yearly_True_window_7_lags_5_sinusoidal_no_piecewise,True,7,piecewise_lags_5_sinusoidal_no,0.705,0.068,371.754,377.617,True,True,False,0.8,0.573,0,2.011,2.652,0.08,304.5897675056277,,,,,,,,,1.641,0.001,,,,
CPER_yearly_True_window_7_lags_none_sinusoidal_yes_piecewise,True,7,piecewise_lags_none_sinusoidal_yes,0.738,0.0,422.829,430.884,True,True,False,0.687,0.554,0,2.049,2.472,0.011,304.5011377861472,,,,,,,,,,,1.421,1.002,0.785,0.0
CPER_yearly_True_window_7_lags_1_sinusoidal_yes_piecewise,True,7,piecewise_lags_1_sinusoidal_yes,0.826,0.0,398.123,407.624,True,True,False,0.779,0.637,0,1.991,2.655,0.001,304.630031868254,1.086,0.338,,,,,,,,,1.577,1.001,0.987,0.0
CPER_yearly_True_window_7_lags_2_sinusoidal_yes_piecewise,True,7,piecewise_lags_2_sinusoidal_yes,0.838,0.001,386.039,395.371,True,True,False,0.767,0.739,0,1.987,2.854,0.019,304.7825288363636,,,1.289,0.003,,,,,,,1.574,1.004,0.774,0.0
CPER_yearly_True_window_7_lags_3_sinusoidal_yes_piecewise,True,7,piecewise_lags_3_sinusoidal_yes,0.857,0.005,372.971,382.129,True,True,False,0.783,0.78,0,2.096,3.096,0.047,304.91209185822515,,,,,1.467,0.0,,,,,1.511,1.023,0.541,0.0
CPER_yearly_True_window_7_lags_4_sinusoidal_yes_piecewise,True,7,piecewise_lags_4_sinusoidal_yes,0.861,0.002,361.53,370.51,True,True,False,0.911,0.807,0,2.153,3.146,0.025,305.15833143059166,,,,,,,1.606,0.0,,,1.361,1.026,0.973,0.0
CPER_yearly_True_window_7_lags_5_sinusoidal_yes_piecewise,True,7,piecewise_lags_5_sinusoidal_yes,0.86,0.029,351.938,360.732,True,True,False,0.916,0.808,0,2.33,3.489,0.078,304.5897675056277,,,,,,,,,1.843,0.0,1.275,1.04,0.466,0.0
CPER_yearly_False_window_8_lags_none_sinusoidal_no_piecewise,False,8,piecewise_lags_none_sinusoidal_no,0.546,0.0,430.717,435.549,True,True,False,0.538,0.48,0,1.714,1.714,0.002,307.02495001833336,,,,,,,,,,,,,,
CPER_yearly_False_window_8_lags_1_sinusoidal_no_piecewise,False,8,piecewise_lags_1_sinusoidal_no,0.566,0.0,418.269,424.603,True,True,False,0.897,0.402,0,1.633,1.721,0.002,305.62418688257577,1.088,0.096,,,,,,,,,,,,
CPER_yearly_False_window_8_lags_2_sinusoidal_no_piecewise,False,8,piecewise_lags_2_sinusoidal_no,0.618,0.0,403.889,410.111,True,True,False,0.681,0.516,0,1.61,1.812,0.005,306.29666112333337,,,1.202,0.008,,,,,,,,,,
CPER_yearly_False_window_8_lags_3_sinusoidal_no_piecewise,False,8,piecewise_lags_3_sinusoidal_no,0.709,0.001,385.176,391.282,True,True,False,0.839,0.638,0,1.686,2.029,0.005,307.0673401615152,,,,,1.343,0.0,,,,,,,,
CPER_yearly_False_window_8_lags_4_sinusoidal_no_piecewise,False,8,piecewise_lags_4_sinusoidal_no,0.775,0.0,365.491,371.477,True,True,False,1.099,0.718,0,1.809,2.273,0.001,306.863014147803,,,,,,,1.464,0.0,,,,,,
CPER_yearly_False_window_8_lags_5_sinusoidal_no_piecewise,False,8,piecewise_lags_5_sinusoidal_no,0.778,0.011,354.808,360.671,True,True,False,0.965,0.594,0,3.278,4.131,0.011,294.85006540459597,,,,,,,,,1.853,0.0,,,,
CPER_yearly_False_window_8_lags_none_sinusoidal_yes_piecewise,False,8,piecewise_lags_none_sinusoidal_yes,0.708,0.0,418.402,426.456,True,True,False,0.634,0.562,0,1.986,2.368,0.004,307.02495001833336,,,,,,,,,,,1.378,1.004,0.91,0.0
CPER_yearly_False_window_8_lags_1_sinusoidal_yes_piecewise,False,8,piecewise_lags_1_sinusoidal_yes,0.779,0.0,397.941,407.442,False,True,False,0.826,0.563,0,2.002,2.725,0.005,305.62418688257577,1.14,0.031,,,,,,,,,1.566,1.016,0.453,0.0
CPER_yearly_False_window_8_lags_2_sinusoidal_yes_piecewise,False,8,piecewise_lags_2_sinusoidal_yes,0.795,0.029,386.12,395.452,True,True,False,0.743,0.64,0,1.913,2.712,0.12,306.29666112333337,,,1.302,0.001,,,,,,,1.475,1.021,0.412,0.0
CPER_yearly_False_window_8_lags_3_sinusoidal_yes_piecewise,False,8,piecewise_lags_3_sinusoidal_yes,0.836,0.083,369.793,378.951,True,True,False,0.746,0.747,0,1.973,2.877,0.208,307.0673401615152,,,,,1.486,0.0,,,,,1.362,1.056,0.293,0.0
CPER_yearly_False_window_8_lags_4_sinusoidal_yes_piecewise,False,8,piecewise_lags_4_sinusoidal_yes,0.854,0.009,355.294,364.273,True,True,False,1.036,0.791,0,2.079,3.031,0.028,306.863014147803,,,,,,,1.619,0.0,,,1.262,1.071,0.81,0.001
CPER_yearly_False_window_8_lags_5_sinusoidal_yes_piecewise,False,8,piecewise_lags_5_sinusoidal_yes,0.86,0.016,344.115,352.909,True,True,False,1.155,0.764,0,4.166,5.74,0.023,294.85006540459597,,,,,,,,,2.185,0.0,1.303,1.087,0.783,0.001
CPER_yearly_True_window_8_lags_none_sinusoidal_no_piecewise,True,8,piecewise_lags_none_sinusoidal_no,0.546,0.0,430.717,435.549,True,True,False,0.538,0.48,0,1.714,1.714,0.002,307.02495001833336,,,,,,,,,,,,,,
CPER_yearly_True_window_8_lags_1_sinusoidal_no_piecewise,True,8,piecewise_lags_1_sinusoidal_no,0.566,0.0,418.269,424.603,True,True,False,0.897,0.402,0,1.633,1.721,0.002,305.62418688257577,1.088,0.096,,,,,,,,,,,,
CPER_yearly_True_window_8_lags_2_sinusoidal_no_piecewise,True,8,piecewise_lags_2_sinusoidal_no,0.618,0.0,403.889,410.111,True,True,False,0.681,0.516,0,1.61,1.812,0.005,306.29666112333337,,,1.202,0.008,,,,,,,,,,
CPER_yearly_True_window_8_lags_3_sinusoidal_no_piecewise,True,8,piecewise_lags_3_sinusoidal_no,0.709,0.001,385.176,391.282,True,True,False,0.839,0.638,0,1.686,2.029,0.005,307.0673401615152,,,,,1.343,0.0,,,,,,,,
CPER_yearly_True_window_8_lags_4_sinusoidal_no_piecewise,True,8,piecewise_lags_4_sinusoidal_no,0.775,0.0,365.491,371.477,True,True,False,1.099,0.718,0,1.809,2.273,0.001,306.863014147803,,,,,,,1.464,0.0,,,,,,
CPER_yearly_True_window_8_lags_5_sinusoidal_no_piecewise,True,8,piecewise_lags_5_sinusoidal_no,0.778,0.011,354.808,360.671,True,True,False,0.965,0.594,0,3.278,4.131,0.011,294.85006540459597,,,,,,,,,1.853,0.0,,,,
CPER_yearly_True_window_8_lags_none_sinusoidal_yes_piecewise,True,8,piecewise_lags_none_sinusoidal_yes,0.708,0.0,418.402,426.456,True,True,False,0.634,0.562,0,1.986,2.368,0.004,307.02495001833336,,,,,,,,,,,1.378,1.004,0.91,0.0
CPER_yearly_True_window_8_lags_1_sinusoidal_yes_piecewise,True,8,piecewise_lags_1_sinusoidal_yes,0.779,0.0,397.941,407.442,False,True,False,0.826,0.563,0,2.002,2.725,0.005,305.62418688257577,1.14,0.031,,,,,,,,,1.566,1.016,0.453,0.0
CPER_yearly_True_window_8_lags_2_sinusoidal_yes_piecewise,True,8,piecewise_lags_2_sinusoidal_yes,0.795,0.029,386.12,395.452,True,True,False,0.743,0.64,0,1.913,2.712,0.12,306.29666112333337,,,1.302,0.001,,,,,,,1.475,1.021,0.412,0.0
CPER_yearly_True_window_8_lags_3_sinusoidal_yes_piecewise,True,8,piecewise_lags_3_sinusoidal_yes,0.836,0.083,369.793,378.951,True,True,False,0.746,0.747,0,1.973,2.877,0.208,307.0673401615152,,,,,1.486,0.0,,,,,1.362,1.056,0.293,0.0
CPER_yearly_True_window_8_lags_4_sinusoidal_yes_piecewise,True,8,piecewise_lags_4_sinusoidal_yes,0.854,0.009,355.294,364.273,True,True,False,1.036,0.791,0,2.079,3.031,0.028,306.863014147803,,,,,,,1.619,0.0,,,1.262,1.071,0.81,0.001
CPER_yearly_True_window_8_lags_5_sinusoidal_yes_piecewise,True,8,piecewise_lags_5_sinusoidal_yes,0.86,0.016,344.115,352.909,True,True,False,1.155,0.764,0,4.166,5.74,0.023,294.85006540459597,,,,,,,,,2.185,0.0,1.303,1.087,0.783,0.001
CPER_yearly_False_window_9_lags_none_sinusoidal_no_piecewise,False,9,piecewise_lags_none_sinusoidal_no,0.48,0.0,427.278,432.111,True,True,False,0.446,0.341,0,1.738,1.738,0.009,308.45812666747474,,,,,,,,,,,,,,
CPER_yearly_False_window_9_lags_1_sinusoidal_no_piecewise,False,9,piecewise_lags_1_sinusoidal_no,0.499,0.0,416.073,422.407,True,True,False,0.768,0.419,0,1.615,1.707,0.01,308.2864995159933,1.093,0.125,,,,,,,,,,,,
CPER_yearly_False_window_9_lags_2_sinusoidal_no_piecewise,False,9,piecewise_lags_2_sinusoidal_no,0.586,0.003,399.417,405.638,True,True,False,0.529,0.399,0,1.639,1.831,0.023,308.12751523818184,,,1.192,0.004,,,,,,,,,,
CPER_yearly_False_window_9_lags_3_sinusoidal_no_piecewise,False,9,piecewise_lags_3_sinusoidal_no,0.681,0.009,380.677,386.782,True,True,False,0.861,0.618,0,1.705,1.995,0.037,308.5662402413019,,,,,1.29,0.0,,,,,,,,
CPER_yearly_False_window_9_lags_4_sinusoidal_no_piecewise,False,9,piecewise_lags_4_sinusoidal_no,0.756,0.001,360.841,366.827,True,True,False,0.946,0.697,0,1.809,2.192,0.003,308.3087435387879,,,,,,,1.383,0.0,,,,,,
CPER_yearly_False_window_9_lags_5_sinusoidal_no_piecewise,False,9,piecewise_lags_5_sinusoidal_no,0.819,0.012,341.566,347.429,True,True,False,1.249,0.749,0,1.933,2.504,0.006,308.6790961852862,,,,,,,,,1.571,0.0,,,,
CPER_yearly_False_window_9_lags_none_sinusoidal_yes_piecewise,False,9,piecewise_lags_none_sinusoidal_yes,0.705,0.0,410.382,418.437,True,True,False,0.626,0.527,0,1.992,2.335,0.004,308.45812666747474,,,,,,,,,,,1.334,1.009,0.78,0.0
CPER_yearly_False_window_9_lags_1_sinusoidal_yes_piecewise,False,9,piecewise_lags_1_sinusoidal_yes,0.776,0.0,391.093,400.595,True,True,False,0.8,0.631,0,1.924,2.567,0.002,308.2864995159933,1.139,0.024,,,,,,,,,1.502,1.001,0.765,0.0
CPER_yearly_False_window_9_lags_2_sinusoidal_yes_piecewise,False,9,piecewise_lags_2_sinusoidal_yes,0.783,0.054,380.727,390.06,True,True,False,0.766,0.66,0,1.9,2.577,0.148,308.12751523818184,,,1.27,0.0,,,,,,,1.408,1.0,0.494,0.0
CPER_yearly_False_window_9_lags_3_sinusoidal_yes_piecewise,False,9,piecewise_lags_3_sinusoidal_yes,0.827,0.104,363.782,372.94,True,True,False,0.788,0.714,0,1.942,2.663,0.179,308.5662402413019,,,,,1.387,0.0,,,,,1.33,1.005,0.371,0.0
CPER_yearly_False_window_9_lags_4_sinusoidal_yes_piecewise,False,9,piecewise_lags_4_sinusoidal_yes,0.838,0.013,351.385,360.364,True,True,False,1.033,0.811,0,2.023,2.77,0.03,308.3087435387879,,,,,,,1.484,0.0,,,1.248,1.016,0.88,0.001
CPER_yearly_False_window_9_lags_5_sinusoidal_yes_piecewise,False,9,piecewise_lags_5_sinusoidal_yes,0.886,0.011,330.952,339.746,True,True,False,1.29,0.762,0,2.135,3.046,0.01,308.6790961852862,,,,,,,,,1.694,0.0,1.167,1.05,0.303,0.001
CPER_yearly_True_window_9_lags_none_sinusoidal_no_piecewise,True,9,piecewise_lags_none_sinusoidal_no,0.48,0.0,427.278,432.111,True,True,False,0.446,0.341,0,1.738,1.738,0.009,308.45812666747474,,,,,,,,,,,,,,
CPER_yearly_True_window_9_lags_1_sinusoidal_no_piecewise,True,9,piecewise_lags_1_sinusoidal_no,0.499,0.0,416.073,422.407,True,True,False,0.768,0.419,0,1.615,1.707,0.01,308.2864995159933,1.093,0.125,,,,,,,,,,,,
CPER_yearly_True_window_9_lags_2_sinusoidal_no_piecewise,True,9,piecewise_lags_2_sinusoidal_no,0.586,0.003,399.417,405.638,True,True,False,0.529,0.399,0,1.639,1.831,0.023,308.12751523818184,,,1.192,0.004,,,,,,,,,,
CPER_yearly_True_window_9_lags_3_sinusoidal_no_piecewise,True,9,piecewise_lags_3_sinusoidal_no,0.681,0.009,380.677,386.782,True,True,False,0.861,0.618,0,1.705,1.995,0.037,308.5662402413019,,,,,1.29,0.0,,,,,,,,
CPER_yearly_True_window_9_lags_4_sinusoidal_no_piecewise,True,9,piecewise_lags_4_sinusoidal_no,0.756,0.001,360.841,366.827,True,True,False,0.946,0.697,0,1.809,2.192,0.003,308.3087435387879,,,,,,,1.383,0.0,,,,,,
CPER_yearly_True_window_9_lags_5_sinusoidal_no_piecewise,True,9,piecewise_lags_5_sinusoidal_no,0.819,0.012,341.566,347.429,True,True,False,1.249,0.749,0,1.933,2.504,0.006,308.6790961852862,,,,,,,,,1.571,0.0,,,,
CPER_yearly_True_window_9_lags_none_sinusoidal_yes_piecewise,True,9,piecewise_lags_none_sinusoidal_yes,0.705,0.0,410.382,418.437,True,True,False,0.626,0.527,0,1.992,2.335,0.004,308.45812666747474,,,,,,,,,,,1.334,1.009,0.78,0.0
CPER_yearly_True_window_9_lags_1_sinusoidal_yes_piecewise,True,9,piecewise_lags_1_sinusoidal_yes,0.776,0.0,391.093,400.595,True,True,False,0.8,0.631,0,1.924,2.567,0.002,308.2864995159933,1.139,0.024,,,,,,,,,1.502,1.001,0.765,0.0
CPER_yearly_True_window_9_lags_2_sinusoidal_yes_piecewise,True,9,piecewise_lags_2_sinusoidal_yes,0.783,0.054,380.727,390.06,True,True,False,0.766,0.66,0,1.9,2.577,0.148,308.12751523818184,,,1.27,0.0,,,,,,,1.408,1.0,0.494,0.0
CPER_yearly_True_window_9_lags_3_sinusoidal_yes_piecewise,True,9,piecewise_lags_3_sinusoidal_yes,0.827,0.104,363.782,372.94,True,True,False,0.788,0.714,0,1.942,2.663,0.179,308.5662402413019,,,,,1.387,0.0,,,,,1.33,1.005,0.371,0.0
CPER_yearly_True_window_9_lags_4_sinusoidal_yes_piecewise,True,9,piecewise_lags_4_sinusoidal_yes,0.838,0.013,351.385,360.364,True,True,False,1.033,0.811,0,2.023,2.77,0.03,308.3087435387879,,,,,,,1.484,0.0,,,1.248,1.016,0.88,0.001
CPER_yearly_True_window_9_lags_5_sinusoidal_yes_piecewise,True,9,piecewise_lags_5_sinusoidal_yes,0.886,0.011,330.952,339.746,True,True,False,1.29,0.762,0,2.135,3.046,0.01,308.6790961852862,,,,,,,,,1.694,0.0,1.167,1.05,0.303,0.001
CPER_yearly_False_window_10_lags_none_sinusoidal_no_piecewise,False,10,piecewise_lags_none_sinusoidal_no,0.382,0.003,423.886,428.719,False,True,False,0.35,0.258,0,1.832,1.832,0.072,309.5939875380808,,,,,,,,,,,,,,
CPER_yearly_False_window_10_lags_1_sinusoidal_no_piecewise,False,10,piecewise_lags_1_sinusoidal_no,0.409,0.003,411.799,418.133,True,True,False,0.557,0.358,0,1.685,1.811,0.042,309.25114451555555,1.127,0.098,,,,,,,,,,,,
CPER_yearly_False_window_10_lags_2_sinusoidal_no_piecewise,False,10,piecewise_lags_2_sinusoidal_no,0.499,0.054,396.424,402.646,True,True,False,0.49,0.272,0,1.694,1.891,0.212,309.1304966458788,,,1.197,0.007,,,,,,,,,,
CPER_yearly_False_window_10_lags_3_sinusoidal_no_piecewise,False,10,piecewise_lags_3_sinusoidal_no,0.648,0.074,374.869,380.974,True,True,False,0.614,0.617,0,1.768,2.073,0.182,309.5984840325084,,,,,1.305,0.0,,,,,,,,
CPER_yearly_False_window_10_lags_4_sinusoidal_no_piecewise,False,10,piecewise_lags_4_sinusoidal_no,0.698,0.085,358.624,364.61,True,True,False,0.981,0.618,0,1.85,2.182,0.141,309.68010393349493,,,,,,,1.332,0.0,,,,,,
CPER_yearly_False_window_10_lags_5_sinusoidal_no_piecewise,False,10,piecewise_lags_5_sinusoidal_no,0.809,0.098,334.569,340.432,True,True,False,0.986,0.711,0,2.005,2.533,0.039,309.848033436,,,,,,,,,1.528,0.0,,,,
CPER_yearly_False_window_10_lags_none_sinusoidal_yes_piecewise,False,10,piecewise_lags_none_sinusoidal_yes,0.619,0.001,410.044,418.099,True,True,False,0.487,0.518,0,2.083,2.385,0.032,309.5939875380808,,,,,,,,,,,1.302,1.0,0.461,0.0
CPER_yearly_False_window_10_lags_1_sinusoidal_yes_piecewise,False,10,piecewise_lags_1_sinusoidal_yes,0.708,0.002,390.433,399.934,True,True,False,0.805,0.377,0,1.999,2.643,0.018,309.25114451555555,1.185,0.018,,,,,,,,,1.454,1.005,0.167,0.0
CPER_yearly_False_window_10_lags_2_sinusoidal_yes_piecewise,False,10,piecewise_lags_2_sinusoidal_yes,0.757,0.269,375.107,384.439,True,False,False,0.737,0.417,0,1.93,2.535,0.457,309.1304966458788,,,1.265,0.0,,,,,,,1.339,1.001,0.082,0.0
CPER_yearly_False_window_10_lags_3_sinusoidal_yes_piecewise,False,10,piecewise_lags_3_sinusoidal_yes,0.818,0.446,356.4,365.558,True,True,False,0.781,0.697,0,1.989,2.669,0.539,309.5984840325084,,,,,1.392,0.0,,,,,1.268,1.019,0.045,0.0
CPER_yearly_False_window_10_lags_4_sinusoidal_yes_piecewise,False,10,piecewise_lags_4_sinusoidal_yes,0.808,0.1,347.672,356.651,True,True,False,1.05,0.743,0,2.031,2.648,0.157,309.68010393349493,,,,,,,1.403,0.0,,,1.194,1.02,0.479,0.001
CPER_yearly_False_window_10_lags_5_sinusoidal_yes_piecewise,False,10,piecewise_lags_5_sinusoidal_yes,0.862,0.041,328.217,337.011,True,True,False,1.146,0.744,0,2.193,3.006,0.031,309.848033436,,,,,,,,,1.626,0.0,1.104,1.083,0.489,0.004
CPER_yearly_True_window_10_lags_none_sinusoidal_no_piecewise,True,10,piecewise_lags_none_sinusoidal_no,0.382,0.003,423.886,428.719,False,True,False,0.35,0.258,0,1.832,1.832,0.072,309.5939875380808,,,,,,,,,,,,,,
CPER_yearly_True_window_10_lags_1_sinusoidal_no_piecewise,True,10,piecewise_lags_1_sinusoidal_no,0.409,0.003,411.799,418.133,True,True,False,0.557,0.358,0,1.685,1.811,0.042,309.25114451555555,1.127,0.098,,,,,,,,,,,,
CPER_yearly_True_window_10_lags_2_sinusoidal_no_piecewise,True,10,piecewise_lags_2_sinusoidal_no,0.499,0.054,396.424,402.646,True,True,False,0.49,0.272,0,1.694,1.891,0.212,309.1304966458788,,,1.197,0.007,,,,,,,,,,
CPER_yearly_True_window_10_lags_3_sinusoidal_no_piecewise,True,10,piecewise_lags_3_sinusoidal_no,0.648,0.074,374.869,380.974,True,True,False,0.614,0.617,0,1.768,2.073,0.182,309.5984840325084,,,,,1.305,0.0,,,,,,,,
CPER_yearly_True_window_10_lags_4_sinusoidal_no_piecewise,True,10,piecewise_lags_4_sinusoidal_no,0.698,0.085,358.624,364.61,True,True,False,0.981,0.618,0,1.85,2.182,0.141,309.68010393349493,,,,,,,1.332,0.0,,,,,,
CPER_yearly_True_window_10_lags_5_sinusoidal_no_piecewise,True,10,piecewise_lags_5_sinusoidal_no,0.809,0.098,334.569,340.432,True,True,False,0.986,0.711,0,2.005,2.533,0.039,309.848033436,,,,,,,,,1.528,0.0,,,,
CPER_yearly_True_window_10_lags_none_sinusoidal_yes_piecewise,True,10,piecewise_lags_none_sinusoidal_yes,0.619,0.001,410.044,418.099,True,True,False,0.487,0.518,0,2.083,2.385,0.032,309.5939875380808,,,,,,,,,,,1.302,1.0,0.461,0.0
CPER_yearly_True_window_10_lags_1_sinusoidal_yes_piecewise,True,10,piecewise_lags_1_sinusoidal_yes,0.708,0.002,390.433,399.934,True,True,False,0.805,0.377,0,1.999,2.643,0.018,309.25114451555555,1.185,0.018,,,,,,,,,1.454,1.005,0.167,0.0
CPER_yearly_True_window_10_lags_2_sinusoidal_yes_piecewise,True,10,piecewise_lags_2_sinusoidal_yes,0.757,0.269,375.107,384.439,True,False,False,0.737,0.417,0,1.93,2.535,0.457,309.1304966458788,,,1.265,0.0,,,,,,,1.339,1.001,0.082,0.0
CPER_yearly_True_window_10_lags_3_sinusoidal_yes_piecewise,True,10,piecewise_lags_3_sinusoidal_yes,0.818,0.446,356.4,365.558,True,True,False,0.781,0.697,0,1.989,2.669,0.539,309.5984840325084,,,,,1.392,0.0,,,,,1.268,1.019,0.045,0.0
CPER_yearly_True_window_10_lags_4_sinusoidal_yes_piecewise,True,10,piecewise_lags_4_sinusoidal_yes,0.808,0.1,347.672,356.651,True,True,False,1.05,0.743,0,2.031,2.648,0.157,309.68010393349493,,,,,,,1.403,0.0,,,1.194,1.02,0.479,0.001
CPER_yearly_True_window_10_lags_5_sinusoidal_yes_piecewise,True,10,piecewise_lags_5_sinusoidal_yes,0.862,0.041,328.217,337.011,True,True,False,1.146,0.744,0,2.193,3.006,0.031,309.848033436,,,,,,,,,1.626,0.0,1.104,1.083,0.489,0.004
